"GIFT_GROUP_NUM","GIFT_NUM","DONOR_ID","RECEIPT_ADDR_CDE","CAT_COMP_1","CAT_COMP_2","MEM_HONOR_CDE","AID_ELEMENT","CAMPAIGN_CDE","SOLICIT_CDE","GIVING_CLUB_CDE","SOLICITOR_ID","GIFT_DTE","GIFT_AMT","GIVING_RELATION","LETTER_TO_SEND","NOTATION_1","NOTATION_2","PROPOSAL_NUM","GIFT_CLASS","SUB_CLASS_CDE","LAST_RECPT_NUM","BANK_ID","CHECK_CC_NUM","LEGAL_TENDER","EXPIRE_DTE","ACK_DATE","GIFT_SET_CDE","ANON_GIFT_FLAG","PRINT_RECPT_YN","IMMED_LETTER_YN","BOOK_YN","SALUT_CDE","GIFT_MASTER_STS","DEDICATEE_NOTIFIED","DEDICATION_INFO","USER_NAME","JOB_NAME","JOB_TIME"
"4622","9","1339","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk with Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:11:25 PM"
"4622","10","136899","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk with Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:12:26 PM"
"4622","11","136900","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:13:10 PM"
"4622","12","3961","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:14:03 PM"
"4622","13","8502","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:14:54 PM"
"4622","14","8501","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk with Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:15:53 PM"
"4622","15","1404","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:16:35 PM"
"4622","16","6052","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk with Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:17:35 PM"
"4622","17","7392","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:18:14 PM"
"4622","18","2931","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:20:23 PM"
"4622","19","5109","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:21:06 PM"
"4622","20","3396","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2020 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:21:48 PM"
"4622","21","118458","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:22:36 PM"
"4622","22","2895","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:23:12 PM"
"4622","23","1412","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:23:57 PM"
"4622","24","74265","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:24:43 PM"
"4622","25","4169","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk with Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:25:16 PM"
"4622","26","8677","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:25:58 PM"
"4622","27","8175","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:26:29 PM"
"4622","28","1420","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk with Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:27:18 PM"
"4622","29","57583","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:28:13 PM"
"4622","30","40327","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:29:03 PM"
"4622","31","63551","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:29:52 PM"
"4622","32","75480","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:30:38 PM"
"4622","33","1333","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:31:11 PM"
"4622","34","59548","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:31:57 PM"
"4622","35","136901","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:32:54 PM"
"4622","36","136902","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:33:32 PM"
"4622","37","136903","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:34:30 PM"
"4622","38","5071","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:35:14 PM"
"4622","39","136904","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:35:53 PM"
"4622","40","136905","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:36:36 PM"
"4622","41","136906","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:37:26 PM"
"4622","42","5179","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:38:12 PM"
"4622","43","6002","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:38:53 PM"
"4622","44","136907","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:39:34 PM"
"4622","45","136909","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:40:22 PM"
"4622","46","63040","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:41:15 PM"
"4622","47","109314","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:41:58 PM"
"4622","48","22934","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS"," ","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:42:39 PM"
"4622","49","1267","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:43:13 PM"
"4622","50","1429","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:43:54 PM"
"4622","51","136910","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:44:44 PM"
"4622","52","56028","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:45:33 PM"
"4622","53","136911","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:46:22 PM"
"4622","54","3004","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:47:01 PM"
"4622","55","31428","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:47:55 PM"
"4622","56","3118","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:48:35 PM"
"4622","57","2267","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:49:05 PM"
"4622","58","25423","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:49:41 PM"
"4622","59","2228","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:51:26 PM"
"4622","60","4676","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:52:10 PM"
"4622","61","3137","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:52:44 PM"
"4622","62","136912","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:53:36 PM"
"4622","63","1399","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:54:21 PM"
"4622","64","5106","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:55:06 PM"
"4622","65","5484","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0",""," ","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:55:48 PM"
"4622","66","1404","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:56:33 PM"
"4622","67","136913","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:57:31 PM"
"4622","68","8029","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 12:59:23 PM"
"4622","69","2927","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 1:00:31 PM"
"4622","70","1428","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 1:01:09 PM"
"4622","71","7393","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 1:01:45 PM"
"4622","72","8373","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 1:02:17 PM"
"4622","73","6177","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 1:03:06 PM"
"4622","74","6685","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 1:03:44 PM"
"4622","75","8674","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 1:04:36 PM"
"4622","76","7201","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 1:05:20 PM"
"4622","77","5664","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 1:05:59 PM"
"4622","78","3435","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","1.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 1:06:53 PM"
"4622","79","2048","","ANSCH","30069","","","WWW","","","","4/21/2021 11:56:24 AM","2.00","AL","","The 100 - SeDetreak Smith","Walk With Wiley","","CS","CS","0","","","","4/19/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/21/2021 1:07:36 PM"
