"CAMPAIGN_CDE","CAMPAIGN_DESC","PIECES_RET_GOAL","PIECES_RET_ACTUAL","EXPENSES_BUDGET","EXPENSES_ACTUAL","CAMPAN_AMT_GOAL","CAMPAN_AMT_ACTUAL","CASH_GIFT_NUM","CASH_GIFT_AMT","PROMISE_NUM","PROMISE_AMT","PROMISE_PMT_NUM","PROMISE_PMT_AMT","MATCH_GIFT_NUM","MATCH_GIFT_AMT","MATCH_PMT_NUM","MATCH_PMT_AMT","SOFT_CREDIT_NUM","SOFT_CREDIT_AMT","NON_CASH_NUM","NON_CASH_AMT","GIFTS_NUM","GIFTS_AMT","DEFER_NUM","DEFER_AMT","DEFER_PMT_NUM","DEFER_PMT_AMT","DON_RESTR_NUM","DON_RESTR_AMT","ORG_RESTR_NUM","ORG_RESTR_AMT","FIRST_GIFT_DTE","FIRST_GIFT_AMT","LAST_GIFT_DTE","LAST_GIFT_AMT","LARGEST_GIFT_DTE","LARGEST_GIFT_AMT","SMALLEST_GIFT_DTE","SMALLEST_GIFT_AMT","CAMP_CONTACT_ID_NUM","CAMP_START_DATE","CAMP_END_DATE","ONLINE_GIVING_AVAIL","ONLINE_GIVING_DESC","USER_NAME","JOB_NAME","JOB_TIME"
"WC  ","Wiley Cares","0","0","0.00","0.00","0.00","17499.26","90","17465.30","0","0.00","0","0.00","0","0.00","0","0.00","49","10150.00","1","33.96","91","17499.26","0","0.00","0","0.00","0","0.00","0","0.00","10/14/2019 1:08:23 PM","500.00","4/25/2023 10:19:28 AM","50.00","3/3/2020 2:44:59 PM","5000.00","2/24/2021 4:53:19 PM","5.00","","","","N","","JCOVARRUBIAS","w_gift_entry","4/25/2023 10:59:11 AM"
"WCA ","Wildcat 2015 Appeal","0","0","0.00","0.00","0.00","29470.00","67","29470.00","0","0.00","0","0.00","0","0.00","0","0.00","30","18160.00","0","0.00","67","29470.00","0","0.00","0","0.00","0","0.00","0","0.00","6/15/2015 10:02:15 AM","1000.00","9/30/2015 12:28:35 PM","500.00","9/2/2015 4:03:31 PM","2000.00","6/29/2015 12:46:15 PM","10.00","","","","N","","MTALLEN","w_gift_entry","3/11/2016 2:51:57 PM"
"WCCO","Wiley Collegians","0","0","0.00","0.00","0.00","700.00","2","700.00","0","0.00","0","0.00","0","0.00","0","0.00","1","500.00","0","0.00","2","700.00","0","0.00","0","0.00","0","0.00","0","0.00","4/22/2013 9:28:14 AM","200.00","5/30/2013 9:03:35 AM","500.00","5/30/2013 9:03:35 AM","500.00","4/22/2013 9:28:14 AM","200.00","","","","N","","MTALLEN","w_gift_entry","5/30/2013 9:08:00 AM"
"WCFP","Wiley Cares Food Pantry","0","0","0.00","0.00","0.00","25632.38","47","25382.38","0","0.00","0","0.00","0","0.00","0","0.00","29","2269.73","1","250.00","48","25632.38","0","0.00","0","0.00","0","0.00","0","0.00","11/6/2019 2:59:22 PM","50.00","12/14/2022 12:00:00 AM","100.00","3/19/2020 12:56:33 PM","10000.00","3/19/2020 1:26:43 PM","1.00","","","","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 11:00:05 AM"
"WCFS","W C Fashion Show 2017-18","0","0","0.00","0.00","0.00","75.00","1","15.00","0","0.00","2","60.00","0","0.00","0","0.00","1","15.00","0","0.00","3","75.00","0","0.00","0","0.00","0","0.00","0","0.00","1/1/1900 12:00:00 AM","30.00","10/30/2017 12:55:10 PM","30.00","10/30/2017 12:55:10 PM","30.00","10/30/2017 12:55:10 PM","15.00","","","","N","","mtallen","w_gift_entry","10/30/2017 1:43:20 PM"
"WDAB","Wiley Day, Antioch Baptis","0","0","0.00","0.00","0.00","14512.94","24","8210.00","0","0.00","0","0.00","0","0.00","0","0.00","23","6210.00","1","6302.94","25","14512.94","0","0.00","0","0.00","0","0.00","0","0.00","3/17/2018 9:25:35 AM","1500.00","8/13/2018 11:12:31 AM","250.00","3/21/2018 2:20:33 PM","6302.94","3/17/2018 9:25:35 AM","5.00","","","","N","","drlynch","w_gift_entry","8/13/2018 1:07:34 PM"
"WDAF","Wiley Day, Abiding Faith","0","0","0.00","0.00","0.00","1679.00","6","1679.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","6","1679.00","0","0.00","0","0.00","0","0.00","0","0.00","10/11/2011 11:47:07 AM","600.00","3/13/2012 12:03:35 PM","100.00","10/31/2011 12:17:26 PM","779.00","10/31/2011 12:17:26 PM","50.00","","","","N","","MTALLEN","w_gift_entry","3/13/2012 2:21:47 PM"
"WDAG","Wiley Day Aldersgate UMC","0","0","0.00","0.00","0.00","994.54","3","994.54","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3","994.54","0","0.00","0","0.00","0","0.00","0","0.00","10/11/2011 11:47:07 AM","600.00","9/21/2017 8:57:30 AM","100.00","10/11/2011 11:47:07 AM","600.00","9/21/2017 8:57:30 AM","100.00","","","","N","","mtallen","w_gift_entry","9/21/2017 11:29:39 AM"
"WDAM","Wiley Day, Aldersgate Min","0","0","0.00","0.00","0.00","225.00","2","225.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","225.00","0","0.00","0","0.00","0","0.00","0","0.00","5/31/2017 12:49:29 PM","125.00","5/31/2017 12:49:29 PM","125.00","5/31/2017 12:49:29 PM","125.00","5/31/2017 12:49:29 PM","100.00","","","","N","","mtallen","w_gift_entry","6/1/2017 9:56:50 AM"
"WDBA","Wiley Day, Bethel AME","0","0","0.00","0.00","0.00","3250.00","5","3250.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","5","3250.00","0","0.00","0","0.00","0","0.00","0","0.00","3/30/2012 2:36:27 PM","250.00","12/8/2017 9:33:24 AM","200.00","10/30/2013 9:43:04 AM","1500.00","12/8/2017 9:33:24 AM","100.00","","","","N","","mtallen","w_gift_entry","12/8/2017 9:45:06 AM"
"WDBC","Wiley Day, Bastrop Choral","0","0","0.00","0.00","0.00","600.00","1","600.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","600.00","0","0.00","0","0.00","0","0.00","0","0.00","11/8/2012 12:19:35 PM","600.00","11/8/2012 12:19:35 PM","600.00","11/8/2012 12:19:35 PM","600.00","11/8/2012 12:19:35 PM","600.00","","","","N","","MTALLEN","w_gift_entry","11/12/2012 2:12:46 PM"
"WDBE","Wiley Day, Bethesda MBC","0","0","0.00","0.00","0.00","69730.25","221","69730.25","0","0.00","0","0.00","0","0.00","0","0.00","132","52432.25","0","0.00","221","69730.25","0","0.00","0","0.00","0","0.00","0","0.00","3/10/2003 12:00:00 AM","25.00","10/29/2019 9:01:17 AM","100.00","10/27/2003 10:22:53 AM","2802.00","10/27/2003 10:36:04 AM","5.00","","","","N","","drlynch","w_gift_entry","12/6/2019 2:36:03 PM"
"WDBL","Wiley Day, Blueridge UMC","0","0","0.00","0.00","0.00","2000.00","26","2000.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","26","2000.00","0","0.00","0","0.00","0","0.00","0","0.00","3/15/2007 2:41:05 PM","50.00","3/15/2007 5:00:57 PM","1000.00","3/15/2007 5:00:57 PM","1000.00","3/15/2007 3:09:15 PM","5.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 5:06:59 PM"
"WDBM","Wiley Day, Broadmoor UMC","0","0","0.00","0.00","0.00","600.00","2","600.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","600.00","0","0.00","0","0.00","0","0.00","0","0.00","4/8/2019 4:44:57 PM","100.00","4/8/2019 4:44:57 PM","100.00","4/8/2019 4:44:57 PM","500.00","4/8/2019 4:44:57 PM","100.00","","","","N","","drlynch","w_gift_entry","4/8/2019 4:49:15 PM"
"WDCC","Wiley Day, Covenant UCC","0","0","0.00","0.00","0.00","3876.75","30","3876.75","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","30","3876.75","0","0.00","0","0.00","0","0.00","0","0.00","3/28/2012 9:36:57 AM","1000.00","2/14/2013 3:14:22 PM","200.00","3/28/2012 9:36:57 AM","1461.75","3/28/2012 9:36:57 AM","5.00","","","","N","","MTALLEN","w_gift_entry","2/14/2013 3:25:09 PM"
"WDCD","Wiley Day Church of Disci","0","0","0.00","0.00","0.00","2767.00","47","2767.00","0","0.00","0","0.00","0","0.00","0","0.00","39","1952.00","0","0.00","47","2767.00","0","0.00","0","0.00","0","0.00","0","0.00","11/27/2006 1:59:20 PM","507.00","11/15/2011 3:29:18 PM","20.00","11/27/2006 1:59:20 PM","507.00","11/15/2011 3:29:18 PM","5.00","","","","N","","MTALLEN","w_gift_entry","2/21/2012 2:50:50 PM"
"WDCG","Wiley Day, Covenant Glen","0","0","0.00","0.00","0.00","2000.00","2","2000.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","2000.00","0","0.00","0","0.00","0","0.00","0","0.00","10/7/2013 3:34:26 PM","1000.00","10/20/2014 2:31:46 PM","1000.00","10/20/2014 2:31:46 PM","1000.00","10/7/2013 3:34:26 PM","1000.00","","","","N","","MTALLEN","w_gift_entry","10/20/2014 4:25:43 PM"
"WDDA","Wiley Day, Dupage AMEC","0","0","0.00","0.00","0.00","4200.00","3","4200.00","0","0.00","0","0.00","0","0.00","0","0.00","6","8400.00","0","0.00","3","4200.00","0","0.00","0","0.00","0","0.00","0","0.00","3/30/2012 2:36:27 PM","4000.00","3/30/2012 2:36:27 PM","4000.00","3/30/2012 2:36:27 PM","4000.00","3/30/2012 2:36:27 PM","100.00","","","","N","","MTALLEN","w_gift_entry","4/12/2012 4:28:28 PM"
"WDEB","Wiley Day, Ebenezer UMC","0","0","0.00","0.00","0.00","26453.51","227","26453.51","0","0.00","0","0.00","0","0.00","0","0.00","42","4907.27","0","0.00","227","26453.51","0","0.00","0","0.00","0","0.00","0","0.00","3/10/2003 12:00:00 AM","80.00","3/11/2019 12:33:32 PM","25.00","9/8/2014 10:51:20 AM","1000.00","3/10/2003 12:00:00 AM","5.00","","","","N","","drlynch","w_gift_entry","3/11/2019 12:41:30 PM"
"WDEC","Wiley Day, Edwards Chapel","0","0","0.00","0.00","0.00","675.00","3","675.00","0","0.00","0","0.00","0","0.00","0","0.00","1","350.00","0","0.00","3","675.00","0","0.00","0","0.00","0","0.00","0","0.00","10/1/2012 8:32:01 AM","175.00","12/1/2016 10:59:13 AM","350.00","12/1/2016 10:59:13 AM","350.00","12/1/2016 10:59:13 AM","150.00","","","","N","","mtallen","w_gift_entry","12/1/2016 11:58:21 AM"
"WDFB","Wiley Day, First Baptist","0","0","0.00","0.00","0.00","618.50","5","618.50","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","5","618.50","0","0.00","0","0.00","0","0.00","0","0.00","5/14/2015 3:39:23 PM","20.00","10/27/2015 2:42:24 PM","398.50","10/27/2015 2:42:24 PM","398.50","5/14/2015 3:39:23 PM","20.00","","","","N","","MTALLEN","w_gift_entry","10/27/2015 4:07:08 PM"
"WDFL","Wiley Day F'st UMC Longv","0","0","0.00","0.00","0.00","1005.75","8","1005.75","0","0.00","0","0.00","0","0.00","0","0.00","6","135.00","0","0.00","8","1005.75","0","0.00","0","0.00","0","0.00","0","0.00","10/23/2013 11:13:12 AM","765.75","10/23/2013 3:32:27 PM","25.00","10/23/2013 11:13:12 AM","765.75","10/23/2013 11:13:12 AM","10.00","","","","N","","MTALLEN","w_gift_entry","10/28/2013 2:43:52 PM"
"WDFM","Wiley Day 1st UMC Normang","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","MTALLEN","w_campaign_list","2/14/2014 3:29:19 PM"
"WDFU","Wiley Day, First UMC, Mar","0","0","0.00","0.00","0.00","480.00","2","480.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","480.00","0","0.00","0","0.00","0","0.00","0","0.00","3/22/2006 2:11:31 PM","100.00","9/26/2012 2:39:41 PM","380.00","9/26/2012 2:39:41 PM","380.00","3/22/2006 2:11:31 PM","100.00","","","","N","","MTALLEN","w_gift_entry","9/26/2012 3:07:19 PM"
"WDGM","Wiley Day, Greggton UMC","0","0","0.00","0.00","0.00","216.00","1","216.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","216.00","0","0.00","0","0.00","0","0.00","0","0.00","12/7/2011 9:21:23 AM","216.00","12/7/2011 9:21:23 AM","216.00","12/7/2011 9:21:23 AM","216.00","12/7/2011 9:21:23 AM","216.00","","","","N","","MTALLEN","w_gift_entry","12/7/2011 9:29:14 AM"
"WDHP","Wiley Day, Hamilton Park","0","0","0.00","0.00","0.00","9040.00","68","9040.00","0","0.00","0","0.00","0","0.00","0","0.00","67","9270.00","0","0.00","68","9040.00","0","0.00","0","0.00","0","0.00","0","0.00","2/9/2012 3:14:30 PM","100.00","8/13/2018 11:12:31 AM","2320.00","8/13/2018 11:12:31 AM","2320.00","2/9/2012 3:14:30 PM","5.00","","","","N","","drlynch","w_gift_entry","8/13/2018 1:07:35 PM"
"WDHU","Wiley Day, Harleton, UMC","0","0","0.00","0.00","0.00","600.00","2","600.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","600.00","0","0.00","0","0.00","0","0.00","0","0.00","9/26/2017 12:34:58 PM","25.00","9/26/2017 12:34:58 PM","25.00","9/26/2017 12:34:58 PM","575.00","9/26/2017 12:34:58 PM","25.00","","","","N","","mtallen","w_gift_entry","9/26/2017 3:14:20 PM"
"WDJE","Wiley Day, Jerusalem MBC","0","0","0.00","0.00","0.00","13752.00","84","13652.00","0","0.00","1","100.00","0","0.00","0","0.00","17","1255.00","0","0.00","85","13752.00","0","0.00","0","0.00","0","0.00","0","0.00","10/13/2003 12:00:00 AM","235.00","10/29/2018 11:24:49 AM","100.00","10/17/2016 11:06:02 AM","2000.00","10/19/2006 1:44:27 PM","5.00","","","","N","","drlynch","w_gift_entry","2/21/2019 9:21:17 AM"
"WDJS","Wiley Day, St James, Monr","0","0","0.00","0.00","0.00","600.00","1","600.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","600.00","0","0.00","0","0.00","0","0.00","0","0.00","2/24/2014 11:24:22 AM","600.00","2/24/2014 11:24:22 AM","600.00","2/24/2014 11:24:22 AM","600.00","2/24/2014 11:24:22 AM","600.00","","","","N","","MTALLEN","w_gift_entry","2/24/2014 11:41:24 AM"
"WDLB","Wiley Day, Lufkin Branch","0","0","0.00","0.00","0.00","1200.00","1","1200.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1200.00","0","0.00","0","0.00","0","0.00","0","0.00","2/26/2018 12:26:24 PM","1200.00","2/26/2018 12:26:24 PM","1200.00","2/26/2018 12:26:24 PM","1200.00","2/26/2018 12:26:24 PM","1200.00","","","","N","","mtallen","w_gift_entry","3/22/2018 11:52:03 AM"
"WDLW","Wiley Day, Living Word IM","0","0","0.00","0.00","0.00","2495.00","3","2495.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3","2495.00","0","0.00","0","0.00","0","0.00","0","0.00","1/30/2014 12:00:00 AM","50.00","1/31/2014 11:30:37 AM","10.00","1/31/2014 11:30:37 AM","2000.00","1/30/2014 12:00:00 AM","10.00","","","","N","","MTALLEN","w_campaign_list","2/10/2014 10:28:51 AM"
"WDMB","Wiley Day Metropolitian B","0","0","0.00","0.00","0.00","400.00","1","400.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","400.00","0","0.00","0","0.00","0","0.00","0","0.00","11/8/2012 12:19:35 PM","400.00","11/8/2012 12:19:35 PM","400.00","11/8/2012 12:19:35 PM","400.00","11/8/2012 12:19:35 PM","400.00","","","","N","","MTALLEN","w_gift_entry","11/12/2012 2:01:12 PM"
"WDMC","Wiley Day, Mount Canaan","0","0","0.00","0.00","0.00","22125.00","92","22125.00","0","0.00","0","0.00","0","0.00","0","0.00","124","34435.00","0","0.00","92","22125.00","0","0.00","0","0.00","0","0.00","0","0.00","11/9/2011 2:47:02 PM","10.00","2/24/2014 11:24:22 AM","2000.00","11/9/2011 2:47:02 PM","5000.00","11/6/2012 3:26:41 PM","5.00","","","","N","","MTALLEN","w_gift_entry","2/24/2014 11:52:40 AM"
"WDMM","Wiley Day, St Mary MBC","0","0","0.00","0.00","0.00","800.00","3","800.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3","800.00","0","0.00","0","0.00","0","0.00","0","0.00","4/2/2012 3:38:36 PM","250.00","4/2/2012 3:38:36 PM","250.00","4/2/2012 3:38:36 PM","500.00","4/2/2012 3:38:36 PM","50.00","","","","N","","MTALLEN","w_gift_entry","4/4/2012 9:51:11 AM"
"WDN ","Wiley Day, New St. JBC","0","0","0.00","0.00","0.00","1540.00","2","1540.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","1540.00","0","0.00","0","0.00","0","0.00","0","0.00","2/26/2018 12:26:24 PM","40.00","2/26/2018 12:26:24 PM","40.00","2/26/2018 12:26:24 PM","1500.00","2/26/2018 12:26:24 PM","40.00","","","","N","","mtallen","w_gift_entry","2/27/2018 10:19:24 AM"
"WDNA","Wiley Day, New Arts CS","0","0","0.00","0.00","0.00","1900.00","3","1900.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3","1900.00","0","0.00","0","0.00","0","0.00","0","0.00","3/30/2012 2:36:27 PM","600.00","2/26/2018 12:26:24 PM","800.00","2/26/2018 12:26:24 PM","800.00","10/26/2015 12:57:06 PM","500.00","","","","N","","mtallen","w_gift_entry","2/27/2018 10:18:24 AM"
"WDNB","Wiley Day, New Bethel MBC","0","0","0.00","0.00","0.00","27646.20","57","27646.20","0","0.00","0","0.00","0","0.00","0","0.00","45","23665.50","0","0.00","57","27646.20","0","0.00","0","0.00","0","0.00","0","0.00","2/13/2006 1:47:40 PM","10.00","2/11/2020 12:57:26 PM","284.53","2/26/2018 12:26:24 PM","3000.00","2/13/2006 1:47:40 PM","10.00","","","","N","","drlynch","w_gift_entry","2/11/2020 1:21:19 PM"
"WDNC","Wiley Day, Normangee UMC","0","0","0.00","0.00","0.00","2855.00","18","2855.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","18","2855.00","0","0.00","0","0.00","0","0.00","0","0.00","4/18/2013 11:17:09 AM","100.00","5/6/2013 5:18:45 PM","980.00","5/6/2013 5:18:45 PM","980.00","4/18/2013 11:17:09 AM","10.00","","","","N","","MTALLEN","w_gift_entry","5/6/2013 5:32:08 PM"
"WDNR","Wiley Day, New Rocky V. C","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"WDNS","Wiley Day New Sardis BC","0","0","0.00","0.00","0.00","1650.00","3","1650.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3","1650.00","0","0.00","0","0.00","0","0.00","0","0.00","11/8/2011 11:12:35 AM","1500.00","11/8/2011 11:12:35 AM","1500.00","11/8/2011 11:12:35 AM","1500.00","11/8/2011 11:12:35 AM","50.00","","","","N","","MTALLEN","w_gift_entry","11/9/2011 10:27:45 AM"
"WDPT","Wiley Day, St. Peters A.M","0","0","0.00","0.00","0.00","1100.00","20","1100.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","20","1100.00","0","0.00","0","0.00","0","0.00","0","0.00","4/2/2012 3:38:36 PM","50.00","4/2/2012 3:38:36 PM","50.00","4/2/2012 3:38:36 PM","255.00","4/2/2012 3:38:36 PM","10.00","","","","N","","MTALLEN","w_gift_entry","4/4/2012 10:41:32 AM"
"WDRH","Wiley Day, Rock Hill UMC","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1/8/2021 12:10:49 PM","1195.54","1/8/2021 12:10:49 PM","1195.54","1/8/2021 12:10:49 PM","1195.54","1/8/2021 12:10:49 PM","1195.54","","","","N","","drlynch","w_gift_entry","3/17/2021 10:48:36 AM"
"WDS ","Wiley Day, St. James UMC","0","0","0.00","0.00","0.00","1203.00","10","1203.00","0","0.00","0","0.00","0","0.00","0","0.00","3","90.00","0","0.00","10","1203.00","0","0.00","0","0.00","0","0.00","0","0.00","2/14/2012 3:18:00 PM","330.00","11/18/2013 4:31:12 PM","350.00","11/18/2013 4:31:12 PM","350.00","9/4/2012 4:15:30 PM","-1.00","","","","N","","MTALLEN","w_gift_entry","11/18/2013 4:48:05 PM"
"WDSA","Wiley Day St. Andrews UMC","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","4/2/2012 3:38:36 PM","50.00","4/2/2012 3:38:36 PM","50.00","4/2/2012 3:38:36 PM","50.00","4/2/2012 3:38:36 PM","50.00","","","","N","","MTALLEN","w_gift_entry","4/2/2012 4:29:22 PM"
"WDSB","Wiley Day, Sec Baptist-SA","0","0","0.00","0.00","0.00","2100.00","3","2100.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3","2100.00","0","0.00","0","0.00","0","0.00","0","0.00","4/1/2016 8:04:56 AM","1000.00","4/1/2016 8:04:56 AM","1000.00","4/1/2016 8:04:56 AM","1000.00","4/1/2016 8:04:56 AM","100.00","","","","N","","MTALLEN","w_gift_entry","4/1/2016 2:25:29 PM"
"WDSH","Wiley Day, Spring Hill B","0","0","0.00","0.00","0.00","210.00","1","210.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","210.00","0","0.00","0","0.00","0","0.00","0","0.00","10/3/2006 2:54:58 PM","210.00","10/3/2006 2:54:58 PM","210.00","10/3/2006 2:54:58 PM","210.00","10/3/2006 2:54:58 PM","210.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 5:01:49 PM"
"WDSJ","Wiley Day, St. Paul UMC","0","0","0.00","0.00","0.00","1500.00","1","1500.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1500.00","0","0.00","1","1500.00","0","0.00","0","0.00","0","0.00","0","0.00","11/13/2019 3:41:44 PM","1500.00","11/13/2019 3:41:44 PM","1500.00","11/13/2019 3:41:44 PM","1500.00","11/13/2019 3:41:44 PM","1500.00","","","","N","","drlynch","w_gift_entry","11/13/2019 3:46:38 PM"
"WDSL","Wiley Day, St. Luke's","0","0","0.00","0.00","0.00","2935.00","31","2935.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","31","2935.00","0","0.00","0","0.00","0","0.00","0","0.00","12/9/2005 1:26:06 PM","50.00","12/13/2005 11:14:48 AM","2005.00","12/13/2005 11:14:48 AM","2005.00","12/9/2005 1:27:53 PM","5.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:52:07 PM"
"WDSM","Wiley Day, St. Mary's UMC","0","0","0.00","0.00","0.00","9198.32","138","9198.32","0","0.00","0","0.00","0","0.00","0","0.00","11","835.00","0","0.00","138","9198.32","0","0.00","0","0.00","0","0.00","0","0.00","6/10/2002 1:55:12 PM","147.00","5/27/2008 12:00:00 AM","20.00","5/31/2006 9:38:06 AM","500.00","6/10/2002 3:38:12 PM","10.00","","","","N","","MTALLEN","w_gift_entry","12/1/2011 2:54:57 PM"
"WDSP","Wiley Day, St. Paul UMC","0","0","0.00","0.00","0.00","250.00","1","250.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","250.00","0","0.00","0","0.00","0","0.00","0","0.00","10/27/2005 8:39:08 AM","250.00","10/27/2005 8:39:08 AM","250.00","10/27/2005 8:39:08 AM","250.00","10/27/2005 8:39:08 AM","250.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:50:15 PM"
"WDSR","Wiley Day, St. Rest Bapt","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"WDSS","Wiley Day, Simpson UMC","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","4/27/2011 10:02:33 AM","100.00","4/27/2011 10:02:33 AM","100.00","4/27/2011 10:02:33 AM","6150.00","4/27/2011 10:02:33 AM","100.00","","","","N","","MTALLEN","w_gift_entry","2/8/2012 8:53:05 AM"
"WDST","Wiley Day, St. Mark UMC","0","0","0.00","0.00","0.00","1363.00","12","1363.00","0","0.00","0","0.00","0","0.00","0","0.00","3","1003.00","0","0.00","12","1363.00","0","0.00","0","0.00","0","0.00","0","0.00","11/20/2005 12:00:00 AM","25.00","5/17/2012 3:45:53 PM","883.00","5/17/2012 3:45:53 PM","883.00","11/20/2005 12:00:00 AM","20.00","","","","N","","MTALLEN","w_gift_entry","10/3/2012 5:05:41 PM"
"WDTH","Wiley Day, Trinity UMC H","0","0","0.00","0.00","0.00","13708.00","10","13708.00","0","0.00","0","0.00","0","0.00","0","0.00","15","22708.00","0","0.00","10","13708.00","0","0.00","0","0.00","0","0.00","0","0.00","11/2/2011 11:31:30 AM","1000.00","10/10/2017 3:14:22 PM","1000.00","11/4/2014 12:00:00 AM","3000.00","10/10/2017 3:14:22 PM","100.00","","","","N","","mtallen","w_gift_entry","10/24/2017 12:05:19 PM"
"WDUM","Wiley Day, Union Miss BC","0","0","0.00","0.00","0.00","3000.00","1","3000.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","3000.00","0","0.00","0","0.00","0","0.00","0","0.00","11/25/2019 1:17:36 PM","3000.00","11/25/2019 1:17:36 PM","3000.00","11/25/2019 1:17:36 PM","3000.00","11/25/2019 1:17:36 PM","3000.00","","","","N","","drlynch","w_gift_entry","11/25/2019 1:55:41 PM"
"WDWC","Wiley Day, Windcrest UMC","0","0","0.00","0.00","0.00","1397.00","16","1397.00","0","0.00","0","0.00","0","0.00","0","0.00","6","590.00","0","0.00","16","1397.00","0","0.00","0","0.00","0","0.00","0","0.00","2/21/2013 12:39:42 PM","254.00","3/17/2018 9:25:35 AM","50.00","4/1/2016 8:04:56 AM","582.00","4/1/2016 8:04:56 AM","10.00","","","","N","","mtallen","w_gift_entry","5/16/2018 9:18:59 AM"
"WDWE","Wiley Day, Wesley UMC","0","0","0.00","0.00","0.00","318.69","6","318.69","0","0.00","0","0.00","0","0.00","0","0.00","2","60.00","0","0.00","6","318.69","0","0.00","0","0.00","0","0.00","0","0.00","11/3/2003 12:00:00 AM","93.69","2/20/2017 10:33:04 AM","50.00","3/2/2007 3:07:09 PM","150.00","11/3/2003 12:00:00 AM","5.00","","","","N","","mtallen","w_gift_entry","2/20/2017 12:35:06 PM"
